,0,1
252,44.22727,0.1072372734776376
253,44.28952,0.1066235129061861
254,44.32578,0.10624442493446508
255,44.40697,0.10501662174050048
256,44.47505,0.10450780293876111
257,44.55384,0.10340310730874222
258,44.7822,0.10007169631033787
259,45.14367,0.09581677942257878
260,45.30355,0.09388908883719357
261,45.38792,0.09321088544618712
262,45.45377,0.09213576216691212
263,45.66975,0.09027088710676295
264,45.7271,0.08941074993534358
265,45.75025,0.08923410612759458
266,45.77561,0.08903195025066267
267,46.03832,0.08576827477072499
268,46.07305,0.08542117833819925
269,46.17475,0.08459872077407382
270,46.4302,0.08170850310901186
271,46.46074,0.08160350272777356
272,46.47761,0.08156358094400594
273,46.63401,0.08028075793259465
274,46.6599,0.08017380311819826
275,46.67171,0.08000940410809536
276,46.82309,0.07899709050288746
277,47.10275,0.07755078451294245
278,47.15229,0.07752294598084448
279,47.22429,0.07749661853893647
280,47.76964,0.07411002599972188
281,48.00807,0.07352398726906917
282,48.11134,0.07263694438259977
283,48.24146,0.07269456994683253
284,48.25523,0.07272651876840996
285,48.57613,0.07140494374523707
286,48.68956,0.0708276973237829
287,48.73121,0.07083144476346573
288,48.75508,0.0706447648829975
289,48.81218,0.07075940430584374
290,48.85988,0.07085710708246275
291,48.90604,0.07043942960142223
292,48.95455,0.07058864525688234
293,48.98367,0.07070824691646876
294,49.05059,0.07054545074852289
295,49.05549,0.07056660517437201
296,49.05644,0.07057071451633681
297,49.11512,0.07082954877773792
298,49.21315,0.07096366194811712
299,49.23611,0.07077304592002688
300,49.63701,0.07089083517283419
301,49.64973,0.07079758311698117
302,49.74006,0.07104576265603514
303,49.81354,0.07149811640550975
304,49.86805,0.07184386631915063
305,49.95457,0.07241049088588128
306,49.99162,0.0726598005612871
307,50.35277,0.07529200423551803
308,50.42802,0.07588410278463475
309,50.48096,0.07630903668147147
310,50.50142,0.07647507013388691
311,50.7507,0.07857418279366457
312,50.76179,0.07867066369958634
313,50.88284,0.07973960609903438
314,50.88344,0.07974497464173098
315,50.98288,0.08064383295042798
316,51.06665,0.08141453956198681
317,51.34231,0.08402919826618012
318,51.4542,0.085121288650804
319,51.52457,0.08581630314409473
320,51.77282,0.08831381577702443
321,51.85944,0.08920050804946707
322,51.87529,0.0893635457209892
323,51.87777,0.08938907725269445
324,51.88411,0.08945437372256662
325,51.9169,0.08979268097527039
326,52.14672,0.09219037958811413
327,52.25329,0.09331677877813244
328,52.31591,0.09398259622179302
329,52.51939,0.09616485648980345
330,52.55718,0.09657311245961729
331,52.58193,0.0968409725651982
332,52.61201,0.09716701885988466
333,52.81241,0.09935263456297004
334,53.12286,0.10278053760169897
335,53.18811,0.10350693267979777
336,53.25922,0.10430075401322869
337,53.26439,0.10435855550234464
338,53.32306,0.1050153100518804
339,53.38115,0.10566702213698005
340,53.41579,0.10605632183843398
341,53.43263,0.10624575644045567
342,53.47246,0.106694268868316
343,53.54028,0.10745943750253888
344,53.63269,0.10850495204422633
345,53.6684,0.10890985077015351
346,53.88243,0.11134654437803328
347,53.93247,0.11191861280961941
348,54.01746,0.11289222486333189
349,54.10448,0.113891629571565
350,54.1256,0.11413456830150415
351,54.15913,0.11452055790854586
352,54.36382,0.11688475122273162
353,54.5667,0.11924090193981099
354,54.57436,0.11933010486058407
355,54.63176,0.1199990978393805
356,54.66319,0.12036582343879429
357,54.77316,0.12165121711287295
358,54.81986,0.12219812701185365
359,54.84381,0.1224788497190473
360,54.91315,0.12329251255310182
361,54.96791,0.12393604204294784
362,55.02355,0.12459076821488539
363,55.07721,0.1252230058127808
364,55.08204,0.12527995311279225
365,55.19885,0.1266591219731433
366,55.38652,0.1288826459293263
367,55.48076,0.13000274411522672
368,55.66663,0.1322187328298607
369,55.79009,0.13369558030866674
370,55.83223,0.1342005552459973
371,56.14564,0.1379702478379028
372,56.28347,0.13963579109169955
373,56.33287,0.14023387827538197
374,56.39079,0.1409358767853143
375,56.58631,0.14331163038241623
376,56.87864,0.14688092154670537
377,56.88092,0.14690884044336983
378,56.96062,0.14788555784313467
379,57.09832,0.1495766318208009
380,57.20853,0.1509333588209239
381,57.24526,0.1513861611684688
382,57.25532,0.1515102354339804
383,57.38094,0.1530615877979095
384,57.51839,0.1547633394617906
385,57.71528,0.15720886060884828
386,57.72296,0.15730443966150875
387,57.81581,0.15846109296534966
388,57.93902,0.1599991414331298
389,58.02413,0.16106371598334257
390,58.13139,0.16240784050180618
391,58.1425,0.16254722435402685
392,58.15034,0.1626456014664802
393,58.28072,0.1642838157071541
394,58.39804,0.1657614845824447
395,58.41851,0.16601965487283887
396,58.5052,0.16711414694037346
397,58.55376,0.1677280475724217
398,58.69129,0.16946990589876912
399,58.69457,0.16951150589583686
400,59.08388,0.17446849258260552
401,59.17637,0.17565187106463387
402,59.30624,0.17731728436626393
403,59.33842,0.17773063641218512
404,59.64269,0.18165262149945482
405,59.81802,0.1839239606151711
406,59.86489,0.1845325743411007
407,60.05986,0.18707083893798535
408,60.10145,0.18761366717549252
409,60.12937,0.18797835017171846
410,60.1935,0.18881683520724002
411,60.33004,0.190605978596546
412,60.37906,0.19124961744804728
413,60.41233,0.1916868529290603
414,60.42439,0.19184542517594314
415,60.47812,0.19255241442538956
416,60.53315,0.1932773835540006
417,60.67313,0.19512550967853423
418,61.00644,0.19954976898124951
419,61.26902,0.20305919334682487
420,61.28086,0.20321794532105272
421,61.41678,0.20504355635648933
422,61.51225,0.2063293850092995
423,61.61194,0.2076751807813071
424,61.63348,0.2079663893680326
425,61.75568,0.20962132813575085
426,61.76171,0.20970311829470425
427,62.23121,0.21610840675550044
428,62.24654,0.21631879581637842
429,62.31391,0.21724432566145854
430,62.57531,0.22085010233087754
431,62.66803,0.22213474309096026
432,62.76534,0.22348618903360162
433,62.94236,0.22595313214659427
434,62.95269,0.22609742985520934
435,63.00598,0.22684242347531303
436,63.19419,0.2294816230098344
437,63.21286,0.22974411045124796
438,63.24612,0.23021203078442806
439,63.50969,0.2339340690835044
440,63.51152,0.23395999886428093
441,63.58876,0.2350555358608499
442,63.62239,0.2355332024160791
443,63.77935,0.23776803030423127
444,63.88065,0.2392151377038958
445,63.92152,0.23980004777297764
446,64.12157,0.24267195292632335
447,64.13273,0.24283260131753623
448,64.34417,0.24588503561287434
449,64.441,0.2472884866360818
450,64.44963,0.24741374025391732
451,64.61523,0.24982264989871847
452,64.66011,0.2504772847716755
453,64.79789,0.252491776746109
454,64.96313,0.2549173501616238
455,65.05407,0.2562567617871166
456,65.13975,0.2575216373083148
457,65.39137,0.26125279967398046
458,65.51246,0.2630572397417297
459,65.58803,0.2641862874714617
460,65.67481,0.26548560271152094
461,65.74019,0.2664664751818996
462,65.82771,0.2677821586006394
463,65.8295,0.26780909929705343
464,65.87485,0.26849207170402273
465,65.90376,0.26892788375240506
466,65.91876,0.26915413646689357
467,66.0157,0.2706184920554143
468,66.14304,0.2725477610573127
469,66.14337,0.27255276915785115
470,66.16553,0.27288917051668893
471,66.27928,0.2746190609554066
472,66.28091,0.2746438874884534
473,66.45224,0.2772593861850966
474,66.47986,0.27768213908034234
475,66.87743,0.2838017179539773
476,67.25677,0.2897010677527433
477,67.30994,0.29053269978743457
478,67.34621,0.2911006728874206
479,67.58507,0.294854824994577
480,67.76018,0.2976221989204079
481,67.77716,0.29789122948547836
482,67.94685,0.3005864607528639
483,68.08682,0.302818789806423
484,68.13,0.3035091239277097
485,68.17274,0.3041932005540717
486,68.19277,0.3045140573620154
487,68.38979,0.3076791131079665
488,68.47058,0.30898170599149266
489,68.69238,0.3125719463719418
490,68.8252,0.3147317791853671
491,68.83255,0.31485151652973037
492,68.9956,0.31751357018504645
493,69.01344,0.3178055156343578
494,69.16721,0.32032745816295044
495,69.50321,0.3258726502261657
496,69.71803,0.32944272422317605
497,69.74123,0.32982943599077924
498,69.84624,0.33158260886715124
499,69.99924,0.3341451662869371
